"analysis_id","run_id","video_name","camera_name","start_time","end_time","total_people","in_count","out_count","male_count","female_count","unknown_gender_count","adult_count","minor_count","unknown_age_count","detection_method","line_position","analysis_time"
10402,1,"A2-20250725-090000-095959.mp4","A2",2025/7/25 9:00:00,2025/7/25 9:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/7/25 10:00:30
10403,1,"A2-20250725-100000-105959.mp4","A2",2025/7/25 10:00:00,2025/7/25 10:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/7/25 10:02:20
10404,1,"A2-20250725-110000-115959.mp4","A2",2025/7/25 11:00:00,2025/7/25 11:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/7/25 10:04:10
10405,1,"A2-20250725-120000-125959.mp4","A2",2025/7/25 12:00:00,2025/7/25 12:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/7/25 10:06:00
10406,1,"A2-20250725-130000-135959.mp4","A2",2025/7/25 13:00:00,2025/7/25 13:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/7/25 10:07:50
10407,1,"A2-20250725-140000-145959.mp4","A2",2025/7/25 14:00:00,2025/7/25 14:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/7/25 10:09:40
10408,1,"A2-20250725-150000-155959.mp4","A2",2025/7/25 15:00:00,2025/7/25 15:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/7/25 10:11:30
10409,1,"A2-20250725-160000-165959.mp4","A2",2025/7/25 16:00:00,2025/7/25 16:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/7/25 10:13:20
10410,1,"A2-20250725-170000-175959.mp4","A2",2025/7/25 17:00:00,2025/7/25 17:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/7/25 10:15:10
10411,1,"A2-20250725-180000-185959.mp4","A2",2025/7/25 18:00:00,2025/7/25 18:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/7/25 10:17:00
10412,1,"A2-20250725-190000-195959.mp4","A2",2025/7/25 19:00:00,2025/7/25 19:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/7/25 10:18:50
10413,1,"A2-20250725-200000-205959.mp4","A2",2025/7/25 20:00:00,2025/7/25 20:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/7/25 10:20:40
10414,1,"A2-20250725-210000-215959.mp4","A2",2025/7/25 21:00:00,2025/7/25 21:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/7/25 10:22:30
10415,1,"A2-20250725-220000-225959.mp4","A2",2025/7/25 22:00:00,2025/7/25 22:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/7/25 10:24:20
10416,1,"A2-20250725-230000-235959.mp4","A2",2025/7/25 23:00:00,2025/7/25 23:59:59,53,27,26,27,25,1,27,25,1,"horizontal_a",0.50,2025/7/25 10:26:10
10417,1,"A3-20250725-000000-005959.mp4","A3",2025/7/25 0:00:00,2025/7/25 0:59:59,5,3,2,3,1,1,3,1,1,"horizontal_a",0.50,2025/7/25 9:44:00
10418,1,"A3-20250725-010000-015959.mp4","A3",2025/7/25 1:00:00,2025/7/25 1:59:59,7,4,3,4,2,1,4,2,1,"horizontal_a",0.50,2025/7/25 9:45:50
10419,1,"A3-20250725-020000-025959.mp4","A3",2025/7/25 2:00:00,2025/7/25 2:59:59,9,5,4,5,3,1,5,3,1,"horizontal_a",0.50,2025/7/25 9:47:40
10420,1,"A3-20250725-030000-035959.mp4","A3",2025/7/25 3:00:00,2025/7/25 3:59:59,11,6,5,6,4,1,6,4,1,"horizontal_a",0.50,2025/7/25 9:49:30
10421,1,"A3-20250725-040000-045959.mp4","A3",2025/7/25 4:00:00,2025/7/25 4:59:59,13,7,6,7,5,1,7,5,1,"horizontal_a",0.50,2025/7/25 9:51:20
10422,1,"A3-20250725-050000-055959.mp4","A3",2025/7/25 5:00:00,2025/7/25 5:59:59,15,8,7,8,6,1,8,6,1,"horizontal_a",0.50,2025/7/25 9:53:10
10423,1,"A3-20250725-060000-065959.mp4","A3",2025/7/25 6:00:00,2025/7/25 6:59:59,17,9,8,9,7,1,9,7,1,"horizontal_a",0.50,2025/7/25 9:55:00
10424,1,"A3-20250725-070000-075959.mp4","A3",2025/7/25 7:00:00,2025/7/25 7:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/7/25 9:56:50
10425,1,"A3-20250725-080000-085959.mp4","A3",2025/7/25 8:00:00,2025/7/25 8:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/7/25 9:58:40
10426,1,"A3-20250725-090000-095959.mp4","A3",2025/7/25 9:00:00,2025/7/25 9:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/7/25 10:00:30
10427,1,"A3-20250725-100000-105959.mp4","A3",2025/7/25 10:00:00,2025/7/25 10:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/7/25 10:02:20
10428,1,"A3-20250725-110000-115959.mp4","A3",2025/7/25 11:00:00,2025/7/25 11:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/7/25 10:04:10
10429,1,"A3-20250725-120000-125959.mp4","A3",2025/7/25 12:00:00,2025/7/25 12:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/7/25 10:06:00
10430,1,"A3-20250725-130000-135959.mp4","A3",2025/7/25 13:00:00,2025/7/25 13:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/7/25 10:07:50
10431,1,"A3-20250725-140000-145959.mp4","A3",2025/7/25 14:00:00,2025/7/25 14:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/7/25 10:09:40
10432,1,"A3-20250725-150000-155959.mp4","A3",2025/7/25 15:00:00,2025/7/25 15:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/7/25 10:11:30
10433,1,"A3-20250725-160000-165959.mp4","A3",2025/7/25 16:00:00,2025/7/25 16:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/7/25 10:13:20
10434,1,"A3-20250725-170000-175959.mp4","A3",2025/7/25 17:00:00,2025/7/25 17:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/7/25 10:15:10
10435,1,"A3-20250725-180000-185959.mp4","A3",2025/7/25 18:00:00,2025/7/25 18:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/7/25 10:17:00
10436,1,"A3-20250725-190000-195959.mp4","A3",2025/7/25 19:00:00,2025/7/25 19:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/7/25 10:18:50
10437,1,"A3-20250725-200000-205959.mp4","A3",2025/7/25 20:00:00,2025/7/25 20:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/7/25 10:20:40
10438,1,"A3-20250725-210000-215959.mp4","A3",2025/7/25 21:00:00,2025/7/25 21:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/7/25 10:22:30
10439,1,"A3-20250725-220000-225959.mp4","A3",2025/7/25 22:00:00,2025/7/25 22:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/7/25 10:24:20
10440,1,"A3-20250725-230000-235959.mp4","A3",2025/7/25 23:00:00,2025/7/25 23:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/7/25 10:26:10
10441,1,"A4-20250725-000000-005959.mp4","A4",2025/7/25 0:00:00,2025/7/25 0:59:59,7,4,3,4,2,1,4,2,1,"horizontal_a",0.50,2025/7/25 9:44:00
10442,1,"A4-20250725-010000-015959.mp4","A4",2025/7/25 1:00:00,2025/7/25 1:59:59,9,5,4,5,3,1,5,3,1,"horizontal_a",0.50,2025/7/25 9:45:50
10443,1,"A4-20250725-020000-025959.mp4","A4",2025/7/25 2:00:00,2025/7/25 2:59:59,11,6,5,6,4,1,6,4,1,"horizontal_a",0.50,2025/7/25 9:47:40
10444,1,"A4-20250725-030000-035959.mp4","A4",2025/7/25 3:00:00,2025/7/25 3:59:59,13,7,6,7,5,1,7,5,1,"horizontal_a",0.50,2025/7/25 9:49:30
10445,1,"A4-20250725-040000-045959.mp4","A4",2025/7/25 4:00:00,2025/7/25 4:59:59,15,8,7,8,6,1,8,6,1,"horizontal_a",0.50,2025/7/25 9:51:20
10446,1,"A4-20250725-050000-055959.mp4","A4",2025/7/25 5:00:00,2025/7/25 5:59:59,17,9,8,9,7,1,9,7,1,"horizontal_a",0.50,2025/7/25 9:53:10
10447,1,"A4-20250725-060000-065959.mp4","A4",2025/7/25 6:00:00,2025/7/25 6:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/7/25 9:55:00
10448,1,"A4-20250725-070000-075959.mp4","A4",2025/7/25 7:00:00,2025/7/25 7:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/7/25 9:56:50
10449,1,"A4-20250725-080000-085959.mp4","A4",2025/7/25 8:00:00,2025/7/25 8:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/7/25 9:58:40
10450,1,"A4-20250725-090000-095959.mp4","A4",2025/7/25 9:00:00,2025/7/25 9:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/7/25 10:00:30
10451,1,"A4-20250725-100000-105959.mp4","A4",2025/7/25 10:00:00,2025/7/25 10:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/7/25 10:02:20
10452,1,"A4-20250725-110000-115959.mp4","A4",2025/7/25 11:00:00,2025/7/25 11:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/7/25 10:04:10
10453,1,"A4-20250725-120000-125959.mp4","A4",2025/7/25 12:00:00,2025/7/25 12:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/7/25 10:06:00
10454,1,"A4-20250725-130000-135959.mp4","A4",2025/7/25 13:00:00,2025/7/25 13:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/7/25 10:07:50
10455,1,"A4-20250725-140000-145959.mp4","A4",2025/7/25 14:00:00,2025/7/25 14:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/7/25 10:09:40
10456,1,"A4-20250725-150000-155959.mp4","A4",2025/7/25 15:00:00,2025/7/25 15:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/7/25 10:11:30
10457,1,"A4-20250725-160000-165959.mp4","A4",2025/7/25 16:00:00,2025/7/25 16:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/7/25 10:13:20
10458,1,"A4-20250725-170000-175959.mp4","A4",2025/7/25 17:00:00,2025/7/25 17:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/7/25 10:15:10
10459,1,"A4-20250725-180000-185959.mp4","A4",2025/7/25 18:00:00,2025/7/25 18:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/7/25 10:17:00
10460,1,"A4-20250725-190000-195959.mp4","A4",2025/7/25 19:00:00,2025/7/25 19:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/7/25 10:18:50
10461,1,"A4-20250725-200000-205959.mp4","A4",2025/7/25 20:00:00,2025/7/25 20:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/7/25 10:20:40
10462,1,"A4-20250725-210000-215959.mp4","A4",2025/7/25 21:00:00,2025/7/25 21:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/7/25 10:22:30
10463,1,"A4-20250725-220000-225959.mp4","A4",2025/7/25 22:00:00,2025/7/25 22:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/7/25 10:24:20
10464,1,"A4-20250725-230000-235959.mp4","A4",2025/7/25 23:00:00,2025/7/25 23:59:59,53,27,26,27,25,1,27,25,1,"horizontal_a",0.50,2025/7/25 10:26:10
10465,1,"A5-20250725-000000-005959.mp4","A5",2025/7/25 0:00:00,2025/7/25 0:59:59,5,3,2,3,1,1,3,1,1,"horizontal_a",0.50,2025/7/25 9:44:00
10466,1,"A5-20250725-010000-015959.mp4","A5",2025/7/25 1:00:00,2025/7/25 1:59:59,7,4,3,4,2,1,4,2,1,"horizontal_a",0.50,2025/7/25 9:45:50
10467,1,"A5-20250725-020000-025959.mp4","A5",2025/7/25 2:00:00,2025/7/25 2:59:59,9,5,4,5,3,1,5,3,1,"horizontal_a",0.50,2025/7/25 9:47:40
10468,1,"A5-20250725-030000-035959.mp4","A5",2025/7/25 3:00:00,2025/7/25 3:59:59,11,6,5,6,4,1,6,4,1,"horizontal_a",0.50,2025/7/25 9:49:30
10469,1,"A5-20250725-040000-045959.mp4","A5",2025/7/25 4:00:00,2025/7/25 4:59:59,13,7,6,7,5,1,7,5,1,"horizontal_a",0.50,2025/7/25 9:51:20
10470,1,"A5-20250725-050000-055959.mp4","A5",2025/7/25 5:00:00,2025/7/25 5:59:59,15,8,7,8,6,1,8,6,1,"horizontal_a",0.50,2025/7/25 9:53:10
10471,1,"A5-20250725-060000-065959.mp4","A5",2025/7/25 6:00:00,2025/7/25 6:59:59,17,9,8,9,7,1,9,7,1,"horizontal_a",0.50,2025/7/25 9:55:00
10472,1,"A5-20250725-070000-075959.mp4","A5",2025/7/25 7:00:00,2025/7/25 7:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/7/25 9:56:50
10473,1,"A5-20250725-080000-085959.mp4","A5",2025/7/25 8:00:00,2025/7/25 8:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/7/25 9:58:40
10474,1,"A5-20250725-090000-095959.mp4","A5",2025/7/25 9:00:00,2025/7/25 9:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/7/25 10:00:30
10475,1,"A5-20250725-100000-105959.mp4","A5",2025/7/25 10:00:00,2025/7/25 10:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/7/25 10:02:20
10476,1,"A5-20250725-110000-115959.mp4","A5",2025/7/25 11:00:00,2025/7/25 11:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/7/25 10:04:10
10477,1,"A5-20250725-120000-125959.mp4","A5",2025/7/25 12:00:00,2025/7/25 12:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/7/25 10:06:00
10478,1,"A5-20250725-130000-135959.mp4","A5",2025/7/25 13:00:00,2025/7/25 13:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/7/25 10:07:50
10479,1,"A5-20250725-140000-145959.mp4","A5",2025/7/25 14:00:00,2025/7/25 14:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/7/25 10:09:40
10480,1,"A5-20250725-150000-155959.mp4","A5",2025/7/25 15:00:00,2025/7/25 15:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/7/25 10:11:30
10481,1,"A5-20250725-160000-165959.mp4","A5",2025/7/25 16:00:00,2025/7/25 16:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/7/25 10:13:20
10482,1,"A5-20250725-170000-175959.mp4","A5",2025/7/25 17:00:00,2025/7/25 17:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/7/25 10:15:10
10483,1,"A5-20250725-180000-185959.mp4","A5",2025/7/25 18:00:00,2025/7/25 18:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/7/25 10:17:00
10484,1,"A5-20250725-190000-195959.mp4","A5",2025/7/25 19:00:00,2025/7/25 19:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/7/25 10:18:50
10485,1,"A5-20250725-200000-205959.mp4","A5",2025/7/25 20:00:00,2025/7/25 20:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/7/25 10:20:40
10486,1,"A5-20250725-210000-215959.mp4","A5",2025/7/25 21:00:00,2025/7/25 21:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/7/25 10:22:30
10487,1,"A5-20250725-220000-225959.mp4","A5",2025/7/25 22:00:00,2025/7/25 22:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/7/25 10:24:20
10488,1,"A5-20250725-230000-235959.mp4","A5",2025/7/25 23:00:00,2025/7/25 23:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/7/25 10:26:10
10489,1,"A6-20250725-000000-005959.mp4","A6",2025/7/25 0:00:00,2025/7/25 0:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/7/25 9:44:00
10490,1,"A6-20250725-010000-015959.mp4","A6",2025/7/25 1:00:00,2025/7/25 1:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/7/25 9:45:50
10491,1,"A6-20250725-020000-025959.mp4","A6",2025/7/25 2:00:00,2025/7/25 2:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/7/25 9:47:40
10492,1,"A6-20250725-030000-035959.mp4","A6",2025/7/25 3:00:00,2025/7/25 3:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/7/25 9:49:30
10493,1,"A6-20250725-040000-045959.mp4","A6",2025/7/25 4:00:00,2025/7/25 4:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/7/25 9:51:20
10494,1,"A6-20250725-050000-055959.mp4","A6",2025/7/25 5:00:00,2025/7/25 5:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/7/25 9:53:10
10495,1,"A6-20250725-060000-065959.mp4","A6",2025/7/25 6:00:00,2025/7/25 6:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/7/25 9:55:00
10496,1,"A6-20250725-070000-075959.mp4","A6",2025/7/25 7:00:00,2025/7/25 7:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/7/25 9:56:50
10497,1,"A6-20250725-080000-085959.mp4","A6",2025/7/25 8:00:00,2025/7/25 8:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/7/25 9:58:40
10498,1,"A6-20250725-090000-095959.mp4","A6",2025/7/25 9:00:00,2025/7/25 9:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/7/25 10:00:30
10499,1,"A6-20250725-100000-105959.mp4","A6",2025/7/25 10:00:00,2025/7/25 10:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/7/25 10:02:20
10500,1,"A6-20250725-110000-115959.mp4","A6",2025/7/25 11:00:00,2025/7/25 11:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/7/25 10:04:10
10501,1,"A6-20250725-120000-125959.mp4","A6",2025/7/25 12:00:00,2025/7/25 12:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/7/25 10:06:00
10502,1,"A6-20250725-130000-135959.mp4","A6",2025/7/25 13:00:00,2025/7/25 13:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/7/25 10:07:50
10503,1,"A6-20250725-140000-145959.mp4","A6",2025/7/25 14:00:00,2025/7/25 14:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/7/25 10:09:40
10504,1,"A6-20250725-150000-155959.mp4","A6",2025/7/25 15:00:00,2025/7/25 15:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/7/25 10:11:30
10505,1,"A6-20250725-160000-165959.mp4","A6",2025/7/25 16:00:00,2025/7/25 16:59:59,55,27,26,28,21,8,26,24,5,"horizontal_a",0.50,2025/7/25 10:13:20
10506,1,"A6-20250725-170000-175959.mp4","A6",2025/7/25 17:00:00,2025/7/25 17:59:59,53,27,26,27,25,1,27,25,1,"horizontal_a",0.50,2025/7/25 10:15:10
10507,1,"A6-20250725-180000-185959.mp4","A6",2025/7/25 18:00:00,2025/7/25 18:59:59,55,28,27,28,26,1,28,26,1,"horizontal_a",0.50,2025/7/25 10:17:00
10508,1,"A6-20250725-190000-195959.mp4","A6",2025/7/25 19:00:00,2025/7/25 19:59:59,57,29,28,29,27,1,29,27,1,"horizontal_a",0.50,2025/7/25 10:18:50
10509,1,"A6-20250725-200000-205959.mp4","A6",2025/7/25 20:00:00,2025/7/25 20:59:59,59,30,29,30,28,1,30,28,1,"horizontal_a",0.50,2025/7/25 10:20:40
10510,1,"A6-20250725-210000-215959.mp4","A6",2025/7/25 21:00:00,2025/7/25 21:59:59,61,31,30,31,29,1,31,29,1,"horizontal_a",0.50,2025/7/25 10:22:30
10511,1,"A6-20250725-220000-225959.mp4","A6",2025/7/25 22:00:00,2025/7/25 22:59:59,63,32,31,32,30,1,32,30,1,"horizontal_a",0.50,2025/7/25 10:24:20
10512,1,"A6-20250725-230000-235959.mp4","A6",2025/7/25 23:00:00,2025/7/25 23:59:59,65,33,32,33,31,1,33,31,1,"horizontal_a",0.50,2025/7/25 10:26:10
10513,1,"A7-20250725-000000-005959.mp4","A7",2025/7/25 0:00:00,2025/7/25 0:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/7/25 9:44:00
10514,1,"A7-20250725-010000-015959.mp4","A7",2025/7/25 1:00:00,2025/7/25 1:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/7/25 9:45:50
10515,1,"A7-20250725-020000-025959.mp4","A7",2025/7/25 2:00:00,2025/7/25 2:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/7/25 9:47:40
10516,1,"A7-20250725-030000-035959.mp4","A7",2025/7/25 3:00:00,2025/7/25 3:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/7/25 9:49:30
10517,1,"A7-20250725-040000-045959.mp4","A7",2025/7/25 4:00:00,2025/7/25 4:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/7/25 9:51:20
10518,1,"A7-20250725-050000-055959.mp4","A7",2025/7/25 5:00:00,2025/7/25 5:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/7/25 9:53:10
10519,1,"A7-20250725-060000-065959.mp4","A7",2025/7/25 6:00:00,2025/7/25 6:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/7/25 9:55:00
10520,1,"A7-20250725-070000-075959.mp4","A7",2025/7/25 7:00:00,2025/7/25 7:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/7/25 9:56:50
10521,1,"A7-20250725-080000-085959.mp4","A7",2025/7/25 8:00:00,2025/7/25 8:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/7/25 9:58:40
10522,1,"A7-20250725-090000-095959.mp4","A7",2025/7/25 9:00:00,2025/7/25 9:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/7/25 10:00:30
10523,1,"A7-20250725-100000-105959.mp4","A7",2025/7/25 10:00:00,2025/7/25 10:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/7/25 10:02:20
10524,1,"A7-20250725-110000-115959.mp4","A7",2025/7/25 11:00:00,2025/7/25 11:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/7/25 10:04:10
10525,1,"A7-20250725-120000-125959.mp4","A7",2025/7/25 12:00:00,2025/7/25 12:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/7/25 10:06:00
10526,1,"A7-20250725-130000-135959.mp4","A7",2025/7/25 13:00:00,2025/7/25 13:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/7/25 10:07:50
10527,1,"A7-20250725-140000-145959.mp4","A7",2025/7/25 14:00:00,2025/7/25 14:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/7/25 10:09:40
10528,1,"A7-20250725-150000-155959.mp4","A7",2025/7/25 15:00:00,2025/7/25 15:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/7/25 10:11:30
10529,1,"A7-20250725-160000-165959.mp4","A7",2025/7/25 16:00:00,2025/7/25 16:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/7/25 10:13:20
10530,1,"A7-20250725-170000-175959.mp4","A7",2025/7/25 17:00:00,2025/7/25 17:59:59,53,27,26,27,25,1,27,25,1,"horizontal_a",0.50,2025/7/25 10:15:10
10531,1,"A7-20250725-180000-185959.mp4","A7",2025/7/25 18:00:00,2025/7/25 18:59:59,55,28,27,28,26,1,28,26,1,"horizontal_a",0.50,2025/7/25 10:17:00
10532,1,"A7-20250725-190000-195959.mp4","A7",2025/7/25 19:00:00,2025/7/25 19:59:59,57,29,28,29,27,1,29,27,1,"horizontal_a",0.50,2025/7/25 10:18:50
10533,1,"A7-20250725-200000-205959.mp4","A7",2025/7/25 20:00:00,2025/7/25 20:59:59,59,30,29,30,28,1,30,28,1,"horizontal_a",0.50,2025/7/25 10:20:40
10534,1,"A7-20250725-210000-215959.mp4","A7",2025/7/25 21:00:00,2025/7/25 21:59:59,61,31,30,31,29,1,31,29,1,"horizontal_a",0.50,2025/7/25 10:22:30
10535,1,"A7-20250725-220000-225959.mp4","A7",2025/7/25 22:00:00,2025/7/25 22:59:59,63,32,31,32,30,1,32,30,1,"horizontal_a",0.50,2025/7/25 10:24:20
10536,1,"A7-20250725-230000-235959.mp4","A7",2025/7/25 23:00:00,2025/7/25 23:59:59,65,33,32,33,31,1,33,31,1,"horizontal_a",0.50,2025/7/25 10:26:10
10537,1,"A8-20250725-000000-005959.mp4","A8",2025/7/25 0:00:00,2025/7/25 0:59:59,7,4,3,4,2,1,4,2,1,"horizontal_a",0.50,2025/7/25 9:44:00
10538,1,"A8-20250725-010000-015959.mp4","A8",2025/7/25 1:00:00,2025/7/25 1:59:59,9,5,4,5,3,1,5,3,1,"horizontal_a",0.50,2025/7/25 9:45:50
10539,1,"A8-20250725-020000-025959.mp4","A8",2025/7/25 2:00:00,2025/7/25 2:59:59,11,6,5,6,4,1,6,4,1,"horizontal_a",0.50,2025/7/25 9:47:40
10540,1,"A8-20250725-030000-035959.mp4","A8",2025/7/25 3:00:00,2025/7/25 3:59:59,13,7,6,7,5,1,7,5,1,"horizontal_a",0.50,2025/7/25 9:49:30
10541,1,"A8-20250725-040000-045959.mp4","A8",2025/7/25 4:00:00,2025/7/25 4:59:59,15,8,7,8,6,1,8,6,1,"horizontal_a",0.50,2025/7/25 9:51:20
10542,1,"A8-20250725-050000-055959.mp4","A8",2025/7/25 5:00:00,2025/7/25 5:59:59,17,9,8,9,7,1,9,7,1,"horizontal_a",0.50,2025/7/25 9:53:10
10543,1,"A8-20250725-060000-065959.mp4","A8",2025/7/25 6:00:00,2025/7/25 6:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/7/25 9:55:00
10544,1,"A8-20250725-070000-075959.mp4","A8",2025/7/25 7:00:00,2025/7/25 7:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/7/25 9:56:50
10545,1,"A8-20250725-080000-085959.mp4","A8",2025/7/25 8:00:00,2025/7/25 8:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/7/25 9:58:40
10546,1,"A8-20250725-090000-095959.mp4","A8",2025/7/25 9:00:00,2025/7/25 9:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/7/25 10:00:30
10547,1,"A8-20250725-100000-105959.mp4","A8",2025/7/25 10:00:00,2025/7/25 10:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/7/25 10:02:20
